customer_id,segment_name,recency_days,frequency_180d,monetary_180d,R_score,F_score,M_score,RFM_score,return_rate_180d,avg_discount_pct_180d,avg_rating_180d,category_diversity_180d,ticket_count_90d,negative_ticket_rate_90d,avg_resolution_hours_90d,sessions_30d,campaign_clicks_30d,email_opens_30d,last_visit_days_ago,churn_next_60d,split,support_complaint_score,engagement_score,discount_dependency,loyalty_tier_encoded,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,marketing_consent
CUST01123,Other,182,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,1,0,0,29,1,train,0.0,0.035389355742296916,0.0,0.0,Tier 1,25-34,Marketplace,,Wellness,Yes
CUST01124,At-Risk Customers,172,3,1635.22,1,5,4,10,0.0,0.333,4.0,2,0,0.0,0.0,9,0,0,25,1,train,0.0,0.18012885154061622,0.333,1.0,Tier 1,25-34,Instagram,Silver,Fragrance,No
CUST01125,Lost Customers,245,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,2,1,3,54,1,train,0.0,0.11876944624003447,0.0,0.0,Tier 2,18-24,Organic,,Hair Care,Yes
CUST01126,Champions,16,2,2073.54,5,4,5,14,0.0,0.305,4.5,1,0,0.0,0.0,11,1,5,0,0,train,0.0,0.39368390433096323,0.305,0.0,Tier 3,25-34,Referral,,Hair Care,Yes
CUST01127,At-Risk Customers,130,2,774.69,2,4,3,9,0.0,0.325,5.0,2,0,0.0,0.0,1,0,0,23,1,train,0.0,0.020403361344537817,0.325,0.0,Tier 3,25-34,Referral,,Makeup,No
CUST01128,Other,182,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,4,0,0,36,1,validation,0.0,0.09828011204481793,0.0,0.0,Tier 3,25-34,Instagram,,Hair Care,Yes
CUST01129,At-Risk Customers,157,1,675.97,1,2,2,5,0.0,0.39,5.0,1,0,0.0,0.0,7,0,0,28,1,validation,0.0,0.20780952380952383,0.39,2.0,Tier 3,25-34,Instagram,Gold,Hair Care,No
CUST01130,At-Risk Customers,99,2,1316.25,2,4,4,10,0.0,0.46,5.0,2,0,0.0,0.0,6,0,0,27,1,train,0.0,0.1607955182072829,0.46,0.0,Tier 1,35-44,Marketplace,,Makeup,No
CUST01131,New Customers,22,1,590.57,4,2,2,8,0.0,0.31,3.0,1,1,1.0,35.2,4,2,5,4,0,test,0.6666666666666666,0.20429174746821804,0.31,0.0,Tier 3,35-44,Instagram,,Makeup,Yes
CUST01132,Champions,4,2,2542.97,5,4,5,14,0.0,0.17,4.0,2,0,0.0,0.0,17,2,9,0,0,train,0.0,0.6759133807369102,0.17,0.0,Tier 3,25-34,Referral,,Skin Care,Yes
CUST01133,Loyal Customers,36,2,779.15,4,4,3,11,0.0,0.3,4.5,2,0,0.0,0.0,9,0,7,2,1,validation,0.0,0.34269079939668173,0.3,0.0,Tier 2,25-34,Google Search,,Makeup,Yes
CUST01134,Loyal Customers,78,2,3034.1,3,4,5,12,0.0,0.385,4.5,2,0,0.0,0.0,13,0,4,9,0,train,0.0,0.3712014652014652,0.385,0.0,Tier 1,35-44,Referral,,Wellness,Yes
CUST01135,At-Risk Customers,93,2,2933.65,2,4,5,11,0.0,0.275,4.0,2,0,0.0,0.0,2,0,0,18,1,train,0.0,0.05075070028011204,0.275,0.0,Tier 1,35-44,Influencer,,Fragrance,No
CUST01136,At-Risk Customers,97,3,2094.46,2,5,5,12,0.333,0.24,3.67,3,1,0.0,19.5,1,0,0,31,0,train,0.16666666666666666,0.02208403361344538,0.24,0.0,Tier 2,35-44,Instagram,,Hair Care,No
CUST01137,At-Risk Customers,115,1,468.15,2,2,2,6,1.0,0.45,5.0,1,0,0.0,0.0,9,0,4,19,1,train,0.0,0.2664787761258349,0.45,2.0,Tier 2,25-34,Instagram,Gold,Makeup,Yes
CUST01138,At-Risk Customers,134,2,1225.17,2,4,4,10,0.0,0.275,5.0,2,0,0.0,0.0,2,0,0,37,1,train,0.0,0.05411204481792717,0.275,2.0,Tier 2,18-24,Marketplace,Gold,Makeup,No
CUST01139,New Customers,21,1,2270.63,4,2,5,11,0.0,0.28,5.0,1,0,0.0,0.0,4,0,0,0,0,validation,0.0,0.09155742296918767,0.28,2.0,Tier 3,45+,Google Search,Gold,Hair Care,No
CUST01140,Champions,22,3,1680.0,4,5,4,13,0.0,0.32,4.67,3,1,0.0,16.3,3,0,0,6,0,test,0.16666666666666666,0.07619607843137255,0.32,1.0,Tier 2,35-44,Influencer,Silver,Hair Care,No
CUST01141,At-Risk Customers,115,1,691.6,2,2,3,7,0.0,0.19,5.0,1,0,0.0,0.0,2,0,1,29,1,train,0.0,0.06228916181857358,0.19,1.0,Tier 2,25-34,Marketplace,Silver,Skin Care,Yes
CUST01142,Loyal Customers,40,2,1015.42,4,4,3,11,0.0,0.26,5.0,2,0,0.0,0.0,19,1,3,6,0,train,0.0,0.4706686059039001,0.26,1.0,Tier 1,18-24,Organic,Silver,Skin Care,Yes
CUST01143,New Customers,0,1,438.47,5,2,2,9,0.0,0.4,4.0,1,0,0.0,0.0,1,0,1,10,0,train,0.0,0.030261150614091792,0.4,0.0,Tier 1,25-34,Marketplace,,Makeup,Yes
CUST01144,Champions,38,3,3548.18,4,5,5,14,0.333,0.323,4.0,2,0,0.0,0.0,6,0,4,10,0,test,0.0,0.16339194139194138,0.323,0.0,Tier 1,35-44,Referral,,Wellness,Yes
CUST01145,Other,183,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,2,1,3,38,1,train,0.0,0.1021027795733678,0.0,3.0,Tier 2,25-34,Google Search,Platinum,Skin Care,Yes
CUST01146,Champions,23,2,1903.53,4,4,5,13,0.0,0.345,3.0,2,0,0.0,0.0,12,0,0,6,0,train,0.0,0.2511428571428571,0.345,0.0,Tier 2,18-24,Referral,,Hair Care,No
CUST01147,Loyal Customers,1,3,1074.03,5,5,3,13,0.0,0.48,3.67,3,0,0.0,0.0,12,0,0,3,0,train,0.0,0.3281736694677871,0.48,0.0,Tier 2,25-34,Organic,,Fragrance,No
CUST01148,At-Risk Customers,128,7,5448.0,2,5,5,12,0.0,0.139,3.86,5,0,0.0,0.0,1,0,0,26,1,train,0.0,0.01704201680672269,0.139,0.0,Tier 1,35-44,Organic,,Hair Care,No
CUST01149,Loyal Customers,72,2,1019.31,3,4,3,10,0.0,0.36,3.0,2,0,0.0,0.0,0,0,2,20,0,validation,0.0,0.023076923076923075,0.36,1.0,Tier 1,18-24,Referral,Silver,Skin Care,Yes
CUST01150,At-Risk Customers,167,1,499.51,1,2,2,5,0.0,0.29,4.0,1,0,0.0,0.0,3,0,1,35,1,train,0.0,0.08605386770092652,0.29,2.0,Tier 3,35-44,Marketplace,Gold,Skin Care,Yes
CUST01151,At-Risk Customers,105,1,716.41,2,2,3,7,0.0,0.04,4.0,1,0,0.0,0.0,1,1,2,26,1,train,0.0,0.06848028442146088,0.04,0.0,Tier 3,25-34,Google Search,,Fragrance,Yes
CUST01152,Champions,1,6,5679.21,5,5,5,15,0.0,0.212,4.33,4,1,0.0,38.2,9,0,0,17,0,train,0.16666666666666666,0.20015686274509803,0.212,0.0,Tier 1,25-34,Marketplace,,Skin Care,No
CUST01153,New Customers,33,1,714.43,4,2,3,9,1.0,0.4,1.0,1,1,1.0,32.7,7,1,6,2,1,validation,0.6666666666666666,0.3054016375781082,0.4,2.0,Tier 2,25-34,Google Search,Gold,Baby Care,Yes
CUST01154,Loyal Customers,55,2,1966.93,3,4,5,12,0.0,0.255,4.0,2,0,0.0,0.0,11,3,8,10,0,train,0.0,0.39832730015082957,0.255,2.0,Tier 1,35-44,Google Search,Gold,Wellness,Yes
CUST01155,Champions,1,2,1251.41,5,4,4,13,1.0,0.41,4.5,2,2,1.0,31.4,12,0,5,5,0,train,0.8333333333333333,0.32718250377073904,0.41,2.0,Tier 2,35-44,Instagram,Gold,Wellness,Yes
CUST01156,Loyal Customers,7,2,807.15,5,4,3,12,0.0,0.39,4.5,2,0,0.0,0.0,5,0,0,5,0,train,0.0,0.12694677871148458,0.39,3.0,Tier 2,35-44,Referral,Platinum,Hair Care,No
CUST01157,New Customers,0,1,738.92,5,2,3,10,0.0,0.11,4.0,1,0,0.0,0.0,7,1,3,10,0,test,0.0,0.24753695324283556,0.11,0.0,Tier 1,45+,Referral,,Skin Care,Yes
CUST01158,Champions,42,3,3891.19,4,5,5,14,0.0,0.21,4.33,3,0,0.0,0.0,11,0,0,6,0,test,0.0,0.2108515406162465,0.21,1.0,Tier 3,25-34,Marketplace,Silver,Hair Care,No
CUST01159,Loyal Customers,68,2,1438.23,3,4,4,11,0.0,0.32,4.5,2,0,0.0,0.0,2,0,2,7,0,test,0.0,0.07382762335703512,0.32,0.0,Tier 2,25-34,Google Search,,Fragrance,Yes
CUST01160,At-Risk Customers,166,1,943.21,1,2,3,6,0.0,0.26,5.0,1,0,0.0,0.0,2,0,0,32,1,train,0.0,0.05243137254901961,0.26,1.0,Tier 1,45+,Marketplace,Silver,Makeup,Yes
CUST01161,At-Risk Customers,154,2,1442.53,1,4,4,9,0.5,0.28,2.5,2,0,0.0,0.0,5,0,0,31,1,train,0.0,0.11700280112044818,0.28,2.0,Tier 2,45+,Influencer,Gold,Skin Care,No
CUST01162,At-Risk Customers,175,1,377.52,1,2,2,5,0.0,0.25,4.0,1,0,0.0,0.0,1,0,5,54,0,train,0.0,0.07641499676793795,0.25,2.0,Tier 1,35-44,Referral,Gold,Skin Care,Yes
CUST01163,Lost Customers,375,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,3,0,0,60,1,train,0.0,0.0694733893557423,0.0,1.0,Tier 1,25-34,Google Search,Silver,Skin Care,No
CUST01164,New Customers,37,1,965.68,4,2,3,9,0.0,0.52,5.0,1,0,0.0,0.0,15,0,2,7,1,validation,0.0,0.29873518638224517,0.52,3.0,Tier 1,18-24,Instagram,Platinum,Baby Care,Yes
CUST01165,At-Risk Customers,155,1,380.89,1,2,2,5,0.0,0.25,4.0,1,0,0.0,0.0,5,0,0,31,1,test,0.0,0.10019607843137254,0.25,1.0,Tier 3,35-44,Instagram,Silver,Skin Care,No
CUST01166,Champions,41,2,1845.94,4,4,4,12,0.0,0.175,2.0,1,1,1.0,42.9,2,0,0,0,1,train,0.6666666666666666,0.037445378151260506,0.175,2.0,Tier 3,25-34,Marketplace,Gold,Skin Care,No
CUST01167,Champions,23,4,3206.29,4,5,5,14,0.0,0.315,3.25,4,0,0.0,0.0,3,0,5,0,0,train,0.0,0.12380435251023486,0.315,0.0,Tier 1,35-44,Google Search,,Skin Care,Yes
CUST01168,New Customers,14,1,510.5,5,2,2,9,0.0,0.3,4.0,1,0,0.0,0.0,8,2,6,2,0,train,0.0,0.27559491488903254,0.3,0.0,Tier 3,45+,Referral,,Hair Care,Yes
CUST01169,High-Value but Unhappy,54,1,1183.74,3,2,4,9,1.0,0.36,3.0,1,1,1.0,38.9,13,5,10,5,0,test,0.6666666666666666,0.5871409179056238,0.36,2.0,Tier 1,18-24,Google Search,Gold,Wellness,Yes
CUST01170,At-Risk Customers,139,1,294.87,2,2,1,5,0.0,0.34,4.0,1,0,0.0,0.0,2,0,1,41,1,train,0.0,0.05402585649644473,0.34,0.0,Tier 2,45+,Marketplace,,Makeup,Yes
CUST01171,At-Risk Customers,132,1,744.73,2,2,3,7,0.0,0.51,5.0,1,0,0.0,0.0,3,0,0,28,0,train,0.0,0.08123809523809523,0.51,0.0,Tier 1,25-34,Referral,,Hair Care,Yes
CUST01172,Champions,27,3,3081.49,4,5,5,14,0.0,0.187,3.67,2,0,0.0,0.0,4,0,0,6,0,train,0.0,0.10164145658263304,0.187,0.0,Tier 1,25-34,Influencer,,Baby Care,Yes
CUST01173,Loyal Customers,78,2,969.44,3,4,3,10,0.0,0.23,4.5,2,0,0.0,0.0,9,0,0,18,0,train,0.0,0.20015686274509803,0.23,0.0,Tier 1,45+,Google Search,,Fragrance,No
CUST01174,At-Risk Customers,89,1,398.68,2,2,2,6,0.0,0.31,4.0,1,0,0.0,0.0,10,1,3,10,1,train,0.0,0.2986630036630037,0.31,0.0,Tier 1,35-44,Instagram,,Skin Care,Yes
CUST01175,Loyal Customers,48,3,2166.05,3,5,5,13,0.0,0.287,5.0,2,0,0.0,0.0,9,1,3,7,0,train,0.0,0.2363828916181857,0.287,0.0,Tier 1,18-24,Influencer,,Skin Care,Yes
CUST01176,Lost Customers,215,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,6,1,3,44,1,train,0.0,0.24043891402714931,0.0,0.0,Tier 1,35-44,Organic,,Skin Care,Yes
CUST01177,Loyal Customers,56,3,2144.58,3,5,5,13,0.0,0.277,4.67,3,0,0.0,0.0,0,0,0,8,0,test,0.0,0.0,0.277,0.0,Tier 3,18-24,Marketplace,,Makeup,No
CUST01178,Loyal Customers,67,3,1298.14,3,5,4,12,0.0,0.32,4.67,2,0,0.0,0.0,10,1,2,23,1,train,0.0,0.30056992027580265,0.32,0.0,Tier 1,25-34,Marketplace,,Makeup,Yes
CUST01179,At-Risk Customers,108,1,536.83,2,2,2,6,0.0,0.2,5.0,1,0,0.0,0.0,5,0,0,8,1,train,0.0,0.11518207282913165,0.2,1.0,Tier 2,18-24,Instagram,Silver,Wellness,No
CUST01180,Champions,23,2,2328.54,4,4,5,13,1.0,0.255,2.5,2,2,0.5,25.05,2,1,4,10,0,train,0.5833333333333333,0.11196056884292177,0.255,2.0,Tier 2,25-34,Google Search,Gold,Skin Care,Yes
CUST01181,At-Risk Customers,137,1,296.32,2,2,1,5,0.0,0.3,4.0,1,0,0.0,0.0,2,0,0,14,1,train,0.0,0.05075070028011204,0.3,0.0,Tier 1,25-34,Instagram,,Skin Care,No
CUST01182,At-Risk Customers,108,1,520.96,2,2,2,6,0.0,0.39,5.0,1,0,0.0,0.0,8,0,0,31,0,test,0.0,0.21812885154061623,0.39,0.0,Tier 2,25-34,Marketplace,,Wellness,No
CUST01183,New Customers,6,1,568.08,5,2,2,9,0.0,0.09,5.0,1,0,0.0,0.0,0,0,0,3,0,train,0.0,0.0,0.09,1.0,Tier 1,45+,Instagram,Silver,Hair Care,No
CUST01184,Champions,30,3,1606.64,4,5,4,13,0.0,0.213,4.67,3,0,0.0,0.0,5,1,3,25,0,train,0.0,0.19664619694031457,0.213,0.0,Tier 2,25-34,Organic,,Skin Care,Yes
CUST01185,Champions,23,2,1286.63,4,4,4,12,0.0,0.185,3.5,2,0,0.0,0.0,1,2,6,17,0,validation,0.0,0.1362727860374919,0.185,1.0,Tier 1,35-44,Referral,Silver,Skin Care,Yes
CUST01186,At-Risk Customers,153,2,2183.8,1,4,5,10,0.0,0.235,4.0,1,0,0.0,0.0,1,0,0,36,1,train,0.0,0.01704201680672269,0.235,0.0,Tier 1,18-24,Google Search,,Fragrance,Yes
CUST01187,Champions,26,3,1729.96,4,5,4,13,0.0,0.397,4.33,3,1,1.0,16.7,3,0,0,13,0,test,0.6666666666666666,0.057848739495798315,0.397,1.0,Tier 2,45+,Google Search,Silver,Hair Care,Yes
CUST01188,At-Risk Customers,92,2,688.52,2,4,2,8,0.5,0.57,2.0,2,1,1.0,21.0,14,3,7,8,1,train,0.6666666666666666,0.43259276018099546,0.57,2.0,Tier 3,25-34,Referral,Gold,Skin Care,Yes
CUST01189,At-Risk Customers,161,2,2721.23,1,4,5,10,0.0,0.06,1.0,1,0,0.0,0.0,7,0,0,16,1,train,0.0,0.17447619047619048,0.06,0.0,Tier 1,25-34,Organic,,Hair Care,No
CUST01190,Champions,27,3,1339.05,4,5,4,13,0.0,0.34,3.33,3,0,0.0,0.0,3,0,0,0,0,train,0.0,0.07451540616246498,0.34,0.0,Tier 1,18-24,Organic,,Hair Care,Yes
CUST01191,Potential Loyalists,52,1,510.71,3,2,2,7,0.0,0.57,4.0,1,0,0.0,0.0,1,0,0,13,1,train,0.0,0.01704201680672269,0.57,0.0,Tier 1,18-24,Instagram,,Fragrance,No
CUST01192,Champions,24,3,1408.4,4,5,4,13,0.0,0.14,4.33,2,0,0.0,0.0,11,0,5,14,0,train,0.0,0.33226933850463264,0.14,0.0,Tier 1,25-34,Google Search,,Baby Care,Yes
CUST01193,Lost Customers,457,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,0,0,0,60,1,train,0.0,0.0,0.0,1.0,Tier 1,18-24,Organic,Silver,Wellness,Yes
CUST01194,Loyal Customers,85,2,1089.0,3,4,3,10,0.5,0.365,5.0,2,1,1.0,24.0,2,1,6,34,1,train,0.6666666666666666,0.12999547511312215,0.365,0.0,Tier 2,25-34,Referral,,Hair Care,Yes
CUST01195,At-Risk Customers,94,1,542.27,2,2,2,6,1.0,0.23,3.0,1,0,0.0,0.0,4,0,5,2,1,train,0.0,0.14266709760827406,0.23,1.0,Tier 3,25-34,Marketplace,Silver,Fragrance,Yes
CUST01196,At-Risk Customers,111,2,2239.79,2,4,5,11,0.5,0.285,5.0,2,0,0.0,0.0,9,1,5,16,1,test,0.0,0.2744458090928679,0.285,0.0,Tier 1,25-34,Influencer,,Makeup,Yes
CUST01197,Discount-Sensitive Customers,77,2,406.22,3,4,2,9,0.0,0.46,3.5,1,0,0.0,0.0,3,3,8,18,1,train,0.0,0.22347575953458304,0.46,0.0,Tier 2,25-34,Google Search,,Baby Care,Yes
CUST01198,New Customers,31,1,592.73,4,2,2,8,0.0,0.32,5.0,1,1,0.0,11.7,5,0,1,6,0,train,0.16666666666666666,0.11509588450764921,0.32,1.0,Tier 2,25-34,Influencer,Silver,Wellness,Yes
CUST01199,Lost Customers,359,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,1,0,0,60,1,train,0.0,0.03707002801120449,0.0,1.0,Tier 2,35-44,Referral,Silver,Baby Care,No
CUST01200,Potential Loyalists,58,1,524.27,3,2,2,7,0.0,0.02,4.0,1,0,0.0,0.0,5,1,3,7,0,validation,0.0,0.1665341521223874,0.02,3.0,Tier 2,45+,Organic,Platinum,Fragrance,Yes
CUST01201,At-Risk Customers,158,1,842.85,1,2,3,6,0.0,0.23,4.0,1,0,0.0,0.0,7,0,0,24,1,train,0.0,0.20612885154061628,0.23,3.0,Tier 3,45+,Marketplace,Platinum,Hair Care,No
CUST01202,At-Risk Customers,132,1,650.67,2,2,2,6,0.0,0.3,4.0,1,0,0.0,0.0,10,3,7,33,1,train,0.0,0.3361333764274941,0.3,0.0,Tier 3,18-24,Google Search,,Fragrance,Yes
CUST01203,Other,60,1,149.0,3,2,1,6,0.0,0.56,4.0,1,0,0.0,0.0,4,0,1,7,0,train,0.0,0.10309588450764921,0.56,0.0,Tier 1,45+,Instagram,,Hair Care,Yes
CUST01204,Potential Loyalists,81,1,493.88,3,2,2,7,0.0,0.36,5.0,1,0,0.0,0.0,0,0,0,17,0,train,0.0,0.0,0.36,2.0,Tier 1,25-34,Organic,Gold,Skin Care,Yes
CUST01205,Lost Customers,262,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,1,0,2,38,1,train,0.0,0.04348028442146089,0.0,0.0,Tier 1,35-44,Google Search,,Hair Care,Yes
CUST01206,Potential Loyalists,73,1,819.46,3,2,3,8,0.0,0.16,3.0,1,0,0.0,0.0,10,0,0,30,1,train,0.0,0.22406162464985996,0.16,0.0,Tier 1,18-24,Instagram,,Makeup,No
CUST01207,At-Risk Customers,110,1,350.93,2,2,1,5,0.0,0.43,3.0,1,0,0.0,0.0,0,0,0,21,1,train,0.0,0.0,0.43,0.0,Tier 1,35-44,Instagram,,Skin Care,No
CUST01208,At-Risk Customers,95,2,834.32,2,4,3,9,0.0,0.33,4.0,2,0,0.0,0.0,1,2,4,15,0,train,0.0,0.11319586296056883,0.33,1.0,Tier 2,35-44,Instagram,Silver,Fragrance,Yes
CUST01209,Discount-Sensitive Customers,14,2,674.55,5,4,2,11,0.0,0.41,3.5,2,0,0.0,0.0,5,1,6,1,0,train,0.0,0.23294225382460673,0.41,0.0,Tier 1,35-44,Marketplace,,Skin Care,Yes
CUST01210,Lost Customers,266,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,0,1,5,54,1,train,0.0,0.08269230769230769,0.0,1.0,Tier 2,25-34,Instagram,Silver,Makeup,Yes
CUST01211,Champions,5,3,2452.85,5,5,5,15,0.333,0.407,2.67,3,2,0.0,6.0,8,1,4,2,0,train,0.3333333333333333,0.27107541478129715,0.407,3.0,Tier 2,25-34,Instagram,Platinum,Skin Care,Yes
CUST01212,Champions,20,2,2285.58,5,4,5,14,0.0,0.435,4.5,2,0,0.0,0.0,0,1,2,0,0,train,0.0,0.04807692307692307,0.435,0.0,Tier 1,18-24,Influencer,,Baby Care,Yes
CUST01213,At-Risk Customers,163,1,492.41,1,2,2,5,0.0,0.21,4.0,1,0,0.0,0.0,3,1,5,33,1,validation,0.0,0.17555505279034692,0.21,1.0,Tier 2,35-44,Referral,Silver,Wellness,Yes
CUST01214,At-Risk Customers,124,1,1069.42,2,2,3,7,0.0,0.25,5.0,1,0,0.0,0.0,2,0,0,31,1,train,0.0,0.04416806722689076,0.25,1.0,Tier 3,25-34,Instagram,Silver,Makeup,No
CUST01215,Loyal Customers,80,2,1232.11,3,4,4,11,0.0,0.215,4.5,1,0,0.0,0.0,0,2,5,25,0,train,0.0,0.1076923076923077,0.215,0.0,Tier 2,35-44,Influencer,,Makeup,Yes
CUST01216,At-Risk Customers,107,1,1022.33,2,2,3,7,0.0,0.35,5.0,1,0,0.0,0.0,10,2,5,24,1,train,0.0,0.34015729368670544,0.35,1.0,Tier 3,25-34,Instagram,Silver,Skin Care,Yes
CUST01217,At-Risk Customers,163,1,630.07,1,2,2,5,0.0,0.26,4.0,1,0,0.0,0.0,6,0,0,36,1,validation,0.0,0.14412885154061625,0.26,0.0,Tier 3,25-34,Referral,,Makeup,No
CUST01218,New Customers,0,1,738.52,5,2,3,10,0.0,0.24,3.0,1,0,0.0,0.0,6,0,0,2,0,train,0.0,0.1323641456582633,0.24,1.0,Tier 1,25-34,Organic,Silver,Skin Care,No
CUST01219,At-Risk Customers,86,2,832.04,2,4,3,9,0.0,0.35,4.5,1,1,1.0,50.1,5,0,1,20,0,train,0.6666666666666666,0.11341521223874164,0.35,0.0,Tier 1,25-34,Google Search,,Wellness,Yes
CUST01220,At-Risk Customers,98,1,1095.74,2,2,3,7,0.0,0.23,2.0,1,0,0.0,0.0,1,0,0,25,1,train,0.0,0.03370868347338936,0.23,0.0,Tier 1,45+,Influencer,,Wellness,No
CUST01221,New Customers,13,1,405.2,5,2,2,9,0.0,0.33,4.0,1,0,0.0,0.0,6,0,2,21,0,train,0.0,0.14199569058392586,0.33,0.0,Tier 3,45+,Google Search,,Hair Care,Yes
CUST01222,New Customers,18,1,1199.39,5,2,4,11,0.0,0.04,4.0,1,0,0.0,0.0,0,1,5,14,0,train,0.0,0.08269230769230769,0.04,1.0,Tier 1,18-24,Marketplace,Silver,Fragrance,Yes
CUST01223,At-Risk Customers,118,3,1444.4,2,5,4,11,0.0,0.387,3.0,3,0,0.0,0.0,1,0,0,29,1,train,0.0,0.018722689075630253,0.387,2.0,Tier 1,18-24,Instagram,Gold,Hair Care,No
CUST01224,New Customers,33,1,1005.1,4,2,3,9,0.0,0.33,4.0,1,0,0.0,0.0,7,2,4,7,1,train,0.0,0.2738513251454428,0.33,0.0,Tier 3,45+,Organic,,Wellness,Yes
CUST01225,At-Risk Customers,97,1,620.28,2,2,2,6,0.0,0.03,5.0,1,1,1.0,31.9,3,0,1,13,1,train,0.6666666666666666,0.10776255117431587,0.03,0.0,Tier 1,35-44,Organic,,Skin Care,Yes
CUST01226,Champions,37,3,1546.94,4,5,4,13,0.667,0.333,4.67,3,1,1.0,14.3,6,0,0,14,1,train,0.6666666666666666,0.16415686274509803,0.333,1.0,Tier 1,18-24,Instagram,Silver,Makeup,No
CUST01227,Champions,43,3,1385.66,4,5,4,13,0.333,0.317,4.67,3,1,1.0,43.2,8,0,0,6,1,train,0.6666666666666666,0.21000560224089637,0.317,1.0,Tier 2,25-34,Referral,Silver,Wellness,No
CUST01228,Lost Customers,212,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,1,0,1,28,1,train,0.0,0.03362249515190692,0.0,1.0,Tier 2,45+,Instagram,Silver,Makeup,Yes
CUST01229,At-Risk Customers,147,1,484.49,2,2,2,6,0.0,0.23,5.0,1,0,0.0,0.0,5,0,0,8,1,validation,0.0,0.13521008403361345,0.23,0.0,Tier 1,25-34,Google Search,,Baby Care,Yes
CUST01230,At-Risk Customers,112,1,370.67,2,2,1,5,0.0,0.24,3.0,1,0,0.0,0.0,2,0,1,24,1,train,0.0,0.048983839689722045,0.24,0.0,Tier 2,25-34,Marketplace,,Skin Care,Yes
CUST01231,Lost Customers,226,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,0,0,0,41,0,train,0.0,0.0,0.0,0.0,Tier 1,45+,Organic,,Hair Care,No
CUST01232,Other,183,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,8,0,0,39,1,train,0.0,0.20314285714285715,0.0,0.0,Tier 1,25-34,Organic,,Skin Care,No
CUST01233,Potential Loyalists,64,1,551.18,3,2,2,7,0.0,0.29,4.0,1,0,0.0,0.0,8,0,0,5,0,train,0.0,0.1832549019607843,0.29,0.0,Tier 3,25-34,Instagram,,Skin Care,Yes
CUST01234,At-Risk Customers,115,2,1809.4,2,4,4,10,0.0,0.215,4.5,2,0,0.0,0.0,3,1,4,32,1,train,0.0,0.14062723550958844,0.215,0.0,Tier 1,25-34,Google Search,,Hair Care,Yes
CUST01235,At-Risk Customers,161,1,522.53,1,2,2,5,0.0,0.15,4.0,1,0,0.0,0.0,3,1,2,26,1,train,0.0,0.1209116569704805,0.15,0.0,Tier 3,18-24,Google Search,,Baby Care,Yes
CUST01236,Loyal Customers,6,3,971.97,5,5,3,13,0.0,0.31,3.33,3,0,0.0,0.0,8,0,2,0,0,train,0.0,0.23126179702650293,0.31,2.0,Tier 1,18-24,Instagram,Gold,Hair Care,Yes
CUST01237,At-Risk Customers,103,2,1243.5,2,4,4,10,0.0,0.325,4.0,2,0,0.0,0.0,1,0,2,10,1,train,0.0,0.04011893988364576,0.325,0.0,Tier 2,25-34,Marketplace,,Skin Care,Yes
CUST01238,Loyal Customers,68,3,3438.43,3,5,5,13,0.0,0.253,4.67,3,1,1.0,19.3,1,1,3,14,0,test,0.6666666666666666,0.0766574014221073,0.253,0.0,Tier 1,25-34,Organic,,Skin Care,Yes
CUST01239,Other,193,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,7,0,0,35,0,train,0.0,0.17951820728291318,0.0,1.0,Tier 1,25-34,Instagram,Silver,Hair Care,No
CUST01240,New Customers,19,1,434.11,5,2,2,9,0.0,0.34,4.0,1,0,0.0,0.0,10,2,5,14,1,train,0.0,0.34828054298642536,0.34,0.0,Tier 2,25-34,Referral,,Skin Care,Yes
CUST01241,New Customers,38,1,185.08,4,2,1,7,0.0,0.28,4.0,1,0,0.0,0.0,9,0,11,15,0,validation,0.0,0.303690583925878,0.28,0.0,Tier 1,35-44,Marketplace,,Baby Care,Yes
CUST01242,Champions,29,5,6982.41,4,5,5,14,0.0,0.262,3.8,4,1,0.0,6.8,0,2,5,15,0,test,0.16666666666666666,0.1076923076923077,0.262,2.0,Tier 1,18-24,Instagram,Gold,Fragrance,Yes
CUST01243,Loyal Customers,74,3,1470.48,3,5,4,12,0.0,0.297,4.67,1,0,0.0,0.0,8,0,0,14,1,train,0.0,0.23661624649859941,0.297,0.0,Tier 1,25-34,Referral,,Skin Care,No
